130	3	0	2	0	-1	1	0	0	0	-1	0.00012	0.00012	0.00012	~	0.00012	0.000120	0.000000	0.000119
131	3	0	2	0	-1	2	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000009	0.000000	0.000000
132	2	0	2	0	0	0	0	0	0	0	0.15651	0.15641	0.15637	MF	0.15642	0.156303	-0.000165	0.156330
133	4	0	2	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000086	0.000000	0.000090
134	2	0	2	0	0	0	1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000000	0.000000	0.000040
135	2	0	2	0	0	1	0	0	0	0	0.06484	0.06482	0.06482	~	0.06481	0.064805	-0.000035	0.064810
136	4	0	2	0	0	1	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000032	0.000000	0.000035
137	2	0	2	0	0	2	0	0	0	0	0.00605	0.00605	0.00605	~	0.00607	0.006060	0.000001	0.006060
138	3	0	2	0	1	0	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000021	0.000000	0.000024
139	2	0	2	0	0	3	0	0	0	2	0.00012	0.00014	0.00014	~	0.00013	0.000130	0.000000	0.000120
140	3	0	2	0	1	1	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000013	0.000000	0.000015
141	3	0	2	0	1	2	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000006	0.000000	0.000000
142	2	0	2	1	-2	0	-1	0	0	2	0.00007	0.00007	0.00007	~	0.00000	0.000066	0.000000	0.000060
143	3	0	2	1	-1	0	-1	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000005	0.000000	0.000000
144	2	0	2	1	-1	0	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000024	0.000000	0.000000
145	2	0	2	1	0	0	-1	0	0	2	0.00054	0.00054	0.00054	~	0.00054	0.000537	0.000000	0.000540
146	2	0	2	1	0	1	-1	0	0	2	0.00014	0.00014	0.00014	~	0.00014	0.000141	0.000000	0.000150
147	2	0	2	2	-2	0	0	0	0	2	0.00047	0.00047	0.00047	~	0.00047	0.000469	0.000000	0.000470
148	2	0	2	2	-2	1	0	0	0	2	0.00019	0.00019	0.00019	~	0.00019	0.000181	0.000000	0.000190
149	2	0	2	2	-2	2	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000022	0.000000	0.000000
150	3	0	2	2	-1	0	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000005	0.000000	0.000000
151	3	0	2	2	-1	1	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000004	0.000000	0.000000
152	2	0	2	2	0	2	0	0	0	2	0.00007	0.00007	0.00007	~	0.00000	0.000068	0.000000	0.000070
153	2	0	2	2	0	3	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000025	0.000000	0.000000
154	2	0	2	3	-2	0	-1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000019	0.000000	0.000000
155	2	0	3	-5	1	0	1	0	0	0	0.00005	0.00005	0.00005	~	0.00000	0.000046	0.000000	0.000050
156	2	0	3	-4	1	-1	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000041	0.000000	0.000000
157	2	0	3	-4	1	0	0	0	0	0	0.00040	0.00040	0.00040	~	0.00042	0.000413	0.000000	0.000420
158	2	0	3	-4	1	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000030	0.000000	0.000000
159	3	0	3	-4	2	0	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000003	0.000000	0.000000
160	2	0	3	-3	-1	0	1	0	0	0	0.00016	0.00016	0.00016	~	0.00016	0.000158	0.000000	0.000160
161	2	0	3	-3	-1	1	1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000012	0.000000	0.000000
162	3	0	3	-3	0	0	1	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000008	0.000000	0.000000
163	2	0	3	-3	1	0	1	0	0	0	0.00028	0.00026	0.00026	~	0.00026	0.000269	0.000000	0.000270
164	2	0	3	-3	1	1	1	0	0	0	0.00012	0.00009	0.00009	~	0.00011	0.000105	0.000000	0.000110
165	2	0	3	-2	-1	-1	0	0	0	0	0.00021	0.00021	0.00021	~	0.00022	0.000222	0.000000	0.000230
166	2	0	3	-2	-1	0	0	0	0	0	0.00216	0.00216	0.00216	~	0.00217	0.002167	0.000000	0.002170
167	2	0	3	-2	-1	1	0	0	0	2	0.00014	0.00014	0.00014	~	0.00014	0.000140	0.000000	0.000150
168	3	0	3	-2	0	0	0	0	0	-1	0.00012	0.00012	0.00012	~	0.00013	0.000128	0.000000	0.000128
169	3	0	3	-2	0	1	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000020	0.000000	0.000021
170	2	0	3	-2	1	0	0	0	0	0	0.00568	0.00568	0.00568	MSTM	0.00569	0.005684	-0.000006	0.005680
171	2	0	3	-2	1	1	0	0	0	0	0.00235	0.00235	0.00235	~	0.00236	0.002356	-0.000001	0.002350
172	2	0	3	-2	1	2	0	0	0	0	0.00021	0.00021	0.00021	~	0.00021	0.000213	0.000000	0.000210
173	2	0	3	-1	-3	0	1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000010	0.000000	0.000000
174	2	0	3	-1	-2	0	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000008	0.000000	0.000000
175	2	0	3	-1	-1	0	-1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000035	0.000000	0.000000
176	2	0	3	-1	-1	0	1	0	0	0	0.00030	0.00030	0.00030	~	0.00028	0.000279	0.000000	0.000310
177	2	0	3	-1	-1	1	1	0	0	0	0.00009	0.00009	0.00009	~	0.00010	0.000097	0.000000	0.000100
178	2	0	3	-1	0	0	0	0	0	2	0.00016	0.00016	0.00016	~	0.00016	0.000157	0.000000	0.000150
179	2	0	3	-1	0	1	0	0	0	2	0.00007	0.00007	0.00007	~	0.00000	0.000066	0.000000	0.000060
